36,A0,236391,B3,10,C1,D8,E1,F1,G0,0,0,45,H0
40,A0,83411,B3,10,C1,D0,E1,F1,G0,0,0,37,H0
33,A6,154227,B1,9,C1,D10,E1,F1,G0,0,0,50,H0
37,A0,248010,B3,10,C1,D0,E1,F1,G0,0,1887,40,H0
34,A0,198613,B8,14,C0,D8,E0,F1,G0,4650,0,40,H0
56,A6,321529,B3,10,C1,D8,E1,F1,G0,15024,0,40,H0
28,?,168524,B1,9,C1,?,E0,F1,G1,0,0,38,H0
37,A0,203079,B7,13,C2,D8,E2,F1,G1,0,0,55,H0
54,A0,59840,B1,9,C3,D13,E2,F1,G0,0,0,45,H0
33,A0,196385,B7,13,C1,D8,E1,F1,G0,0,1977,40,H0
39,A0,163205,B7,13,C4,D5,E2,F1,G0,0,0,50,H0
79,?,48574,B6,4,C2,?,E2,F1,G0,0,0,40,H0
44,A0,299197,B3,10,C0,D12,E2,F1,G0,0,0,45,H0
42,A6,240628,B5,15,C1,D5,E4,F1,G1,0,0,50,H0
27,A0,132267,B1,9,C1,D13,E1,F1,G0,0,0,40,H0
51,A1,174861,B3,10,C1,D2,E1,F1,G0,0,0,40,H0
57,A0,26716,B7,13,C3,D6,E2,F1,G0,0,0,45,H0
50,A0,175029,B11,11,C1,D5,E1,F1,G0,0,0,40,H0
34,A0,357145,B7,13,C1,D5,E4,F1,G1,0,0,50,H0
31,A0,236861,B3,10,C1,D10,E1,F1,G0,0,0,55,H0
25,A0,29106,B3,10,C0,D4,E0,F1,G1,0,0,50,H0
38,A4,213274,B11,11,C3,D6,E3,F1,G1,6497,0,40,H0
39,A0,22463,B7,13,C1,D12,E1,F1,G0,0,0,40,H0
33,A4,137814,B1,9,C0,D4,E2,F1,G0,0,0,32,H0
31,A0,220915,B11,11,C4,D6,E2,F1,G0,0,0,40,H0
52,A6,311259,B1,9,C1,D10,E1,F1,G0,0,0,40,H0
63,A1,65479,B12,5,C1,D12,E1,F1,G0,7688,0,40,H0
46,A0,312088,B7,13,C1,D5,E1,F1,G0,15024,0,38,H0
53,A1,169719,B1,9,C1,D8,E1,F1,G0,0,0,40,H0
77,?,172744,B3,10,C1,?,E1,F1,G0,0,0,35,H0
38,A0,237943,B5,15,C1,D5,E1,F1,G0,0,0,50,H0
34,A0,236861,B1,9,C1,D9,E1,F1,G0,0,0,40,H0
80,A3,201092,B1,9,C1,D4,E1,F1,G0,0,0,30,H0
31,A0,103435,B1,9,C1,D12,E1,F1,G0,0,0,40,H0
19,A0,230165,B3,10,C0,D4,E0,F1,G1,0,0,12,H0
22,A4,104443,B3,10,C0,D7,E0,F1,G1,0,0,20,H0
47,A0,212944,B1,9,C1,D12,E1,F1,G0,0,0,70,H0
44,A5,138634,B1,9,C1,D0,E1,F1,G0,0,0,40,H0
35,A0,203717,B11,11,C0,D6,E2,F1,G0,0,0,50,H0
24,A0,313956,B7,13,C1,D5,E1,F1,G0,0,0,40,H0
42,A4,177937,B7,13,C0,D5,E2,F1,G0,0,0,40,?
62,A4,57629,B3,10,C3,D9,E2,F0,G0,4650,0,40,H0
30,A5,260782,B1,9,C0,D4,E2,F1,G0,0,0,40,H0
50,A0,109937,B3,10,C1,D8,E4,F1,G1,0,0,50,H0
29,A0,255412,B3,10,C1,D13,E1,F1,G0,3103,0,40,H0
61,?,195789,B1,9,C1,?,E1,F1,G0,0,0,40,H0
29,A0,342400,B4,6,C1,D6,E1,F1,G0,0,0,25,H0
31,A0,169085,B0,7,C1,D10,E4,F1,G1,0,0,20,H0
58,A0,65325,B4,6,C1,D12,E1,F1,G0,0,0,40,H0
64,A0,118944,B3,10,C1,D8,E4,F1,G1,0,0,40,H0
53,?,237868,B1,9,C1,?,E1,F1,G0,0,0,35,H0
42,A0,226388,B1,9,C3,D4,E2,F0,G0,0,0,52,H0
58,A6,204021,B7,13,C1,D6,E1,F1,G0,15024,0,50,H0
35,A4,413930,B1,9,C1,D6,E1,F1,G0,0,0,40,H0
32,A0,174201,B1,9,C1,D13,E1,F1,G0,0,0,38,H0
22,A0,178452,B1,9,C0,D0,E0,F0,G0,0,0,40,H0
46,A0,157857,B3,10,C1,D2,E1,F1,G0,0,0,40,H0
42,A0,171615,B1,9,C1,D8,E1,F1,G0,0,0,55,H0
63,A0,214071,B4,6,C1,D13,E1,F1,G0,0,0,40,H0
30,A0,236543,B12,5,C1,D4,E1,F1,G0,0,0,32,H11
34,A3,163756,B11,11,C0,D1,E2,F1,G0,27828,0,60,H0
39,A0,329980,B3,10,C1,D6,E1,F1,G0,0,0,40,H0
37,A1,263690,B7,13,C0,D5,E3,F0,G0,0,0,40,?
33,A0,147430,B1,9,C1,D7,E0,F1,G1,0,0,40,H0
42,A6,212894,B7,13,C1,D8,E1,F1,G0,0,0,60,H0
56,A1,38573,B2,12,C1,D9,E1,F1,G0,0,0,45,H0
44,A0,184527,B7,13,C3,D8,E3,F1,G1,4934,0,45,H0
51,A0,43354,B3,10,C3,D6,E2,F1,G0,0,0,42,H0
20,?,318865,B3,10,C0,?,E2,F1,G0,0,0,40,H0
37,A0,98776,B7,13,C1,D8,E1,F1,G0,0,0,40,H0
68,A0,257557,B1,9,C1,D0,E1,F0,G0,0,0,40,H0
22,A0,102258,B3,10,C3,D2,E2,F1,G0,0,0,40,H0
37,A0,243409,B1,9,C1,D6,E1,F1,G0,0,0,40,H0
18,A0,161245,B0,7,C0,D4,E0,F1,G0,0,0,15,H0
43,A3,388725,B3,10,C1,D1,E1,F1,G0,0,0,60,H0
64,A3,71807,B9,16,C1,D5,E1,F1,G0,15024,0,50,?
57,A0,78020,B1,9,C1,D6,E1,F1,G0,0,0,40,H0
34,A0,87218,B8,14,C1,D8,E1,F1,G0,0,1887,50,H0
36,A6,48063,B1,9,C1,D1,E1,F1,G0,0,0,80,H0
48,A0,253596,B7,13,C3,D8,E3,F1,G1,0,0,48,H0
29,A0,39257,B1,9,C1,D12,E1,F1,G0,0,0,40,H0
33,A0,56150,B7,13,C0,D6,E2,F1,G0,2174,0,40,H0
39,A0,252445,B8,14,C1,D5,E1,F1,G0,0,0,45,H0
66,A0,275918,B1,9,C1,D8,E1,F1,G0,10605,0,40,H0
27,A0,106562,B7,13,C0,D5,E2,F1,G1,0,0,50,H0
39,A0,198654,B1,9,C3,D8,E3,F0,G1,99999,0,40,H0
59,A0,107318,B6,4,C1,D6,E1,F1,G0,5178,0,50,H0
34,A0,207564,B3,10,C1,D4,E4,F1,G1,0,0,12,H0
32,A0,224462,B1,9,C1,D12,E1,F1,G0,0,0,84,H0
37,A0,123361,B7,13,C1,D5,E1,F0,G0,0,0,50,H0
50,A3,165001,B5,15,C1,D5,E1,F1,G0,99999,0,80,H0
35,A0,249456,B7,13,C0,D7,E0,F0,G1,0,0,40,H0
55,A0,197399,B1,9,C1,D6,E1,F1,G0,0,0,50,H0
43,A6,209547,B5,15,C1,D5,E1,F1,G0,0,0,25,H0
45,A3,355978,B3,10,C1,D10,E1,F1,G0,0,0,60,H0
23,A0,278390,B3,10,C1,D10,E1,F1,G0,0,0,68,H0
41,A0,203217,B6,4,C4,D6,E2,F1,G0,0,0,40,H4
40,A0,187294,B1,9,C1,D8,E1,F1,G0,0,0,40,H0
24,A0,154835,B1,9,C0,D8,E0,F2,G1,0,0,40,H14
43,A3,126320,B1,9,C1,D8,E1,F0,G0,0,0,40,H0
58,A3,112076,B9,16,C6,D8,E4,F1,G1,0,1485,35,H0
29,A0,211208,B0,7,C1,D12,E1,F1,G0,0,0,99,H0
49,A0,27898,B1,9,C1,D8,E1,F1,G0,0,1977,55,H0
50,A0,138193,B7,13,C3,D5,E5,F1,G1,0,0,50,H0
48,A1,188741,B8,14,C0,D5,E2,F1,G1,0,0,50,H0
45,A0,355781,B7,13,C1,D8,E1,F2,G0,0,0,45,H16
43,A0,51494,B1,9,C1,D0,E1,F1,G0,0,0,65,H0
38,A0,365907,B7,13,C3,D7,E3,F1,G1,0,0,40,H0
26,A0,284343,B1,9,C0,D0,E2,F1,G0,0,0,40,H0
38,A0,272476,B7,13,C1,D5,E4,F1,G1,0,0,24,H0
33,A0,118941,B1,9,C1,D7,E4,F1,G1,0,0,40,H0
19,A0,164339,B1,9,C0,D13,E0,F1,G0,1055,0,70,H0
22,?,213291,B2,12,C0,?,E0,F1,G0,0,0,25,H0
42,A4,55457,B4,6,C1,D7,E1,F1,G0,0,0,40,H4
50,A0,280292,B4,6,C1,D12,E1,F1,G0,0,0,40,H0
54,A6,159219,B5,15,C1,D5,E1,F1,G0,99999,0,40,H0
52,A6,168539,B7,13,C0,D8,E2,F1,G0,0,0,40,H0
26,A0,210982,B11,11,C4,D7,E3,F0,G1,114,0,40,H0
39,A0,177140,B1,9,C4,D7,E2,F1,G0,0,0,40,H0
59,A0,113838,B1,9,C3,D4,E2,F1,G1,0,0,40,H0
29,A0,97165,B3,10,C0,D7,E3,F1,G1,0,0,40,H0
47,A0,104301,B0,7,C0,D4,E0,F1,G1,0,0,45,H0
23,?,192028,B3,10,C0,?,E0,F1,G1,0,0,35,H0
32,A0,185433,B3,10,C1,D7,E4,F0,G1,0,0,40,H0
26,A0,599057,B1,9,C0,D8,E2,F0,G1,0,0,37,H0
32,A0,183977,B7,13,C1,D6,E1,F1,G0,0,0,55,H0
45,A3,196858,B1,9,C1,D8,E1,F1,G0,0,0,60,H0
31,A0,160594,B7,13,C1,D8,E1,F1,G0,0,1887,50,H0
18,A0,42857,B3,10,C0,D10,E0,F1,G1,0,0,20,H0
44,A0,118059,B9,16,C1,D5,E1,F1,G0,0,0,55,H0
21,A0,345253,B3,10,C0,D7,E2,F3,G0,2174,0,40,H0
43,A4,157237,B8,14,C1,D5,E1,F1,G0,0,0,40,H0
24,A5,322658,B7,13,C0,D8,E2,F1,G1,0,0,40,H0
37,A0,20308,B7,13,C1,D5,E1,F1,G0,0,0,65,H0
24,A0,124751,B1,9,C0,D7,E0,F1,G1,0,0,35,H0
50,A5,196900,B1,9,C1,D4,E4,F1,G1,0,0,39,H0
47,A4,471990,B8,14,C1,D8,E1,F0,G0,0,0,40,H0
19,?,47235,B3,10,C0,?,E0,F1,G1,0,0,20,H0
39,A4,149347,B8,14,C0,D5,E2,F1,G0,0,0,40,H19
21,A0,129172,B3,10,C0,D4,E2,F1,G0,2907,0,40,H0
39,A0,98886,B6,4,C1,D4,E1,F1,G0,4508,0,40,H4
31,A0,174789,B7,13,C3,D13,E0,F1,G0,0,0,40,H0
46,A0,176026,B7,13,C3,D8,E2,F1,G0,27828,0,50,H0
41,A0,311101,B1,9,C3,D6,E2,F1,G0,0,0,40,H0
24,A0,194630,B7,13,C0,D5,E2,F1,G0,0,0,35,H0
19,A0,124464,B3,10,C0,D0,E0,F1,G0,0,0,40,H0
35,A0,98776,B1,9,C0,D8,E2,F1,G0,0,0,60,H0
34,A0,107960,B10,3,C0,D0,E5,F2,G0,0,0,40,H20
33,A3,48520,B3,10,C1,D6,E1,F1,G0,0,0,40,H0
36,A1,237713,B3,10,C1,D9,E1,F1,G0,0,0,40,H0
38,?,48976,B1,9,C1,?,E4,F1,G1,0,1887,10,H0
61,A0,142988,B3,10,C1,D8,E1,F1,G0,15024,0,45,H0
35,A3,455379,B1,9,C1,D12,E1,F1,G0,0,0,65,H0
21,A0,542610,B1,9,C0,D12,E5,F0,G0,0,0,40,H0
41,A0,177989,B9,16,C1,D5,E1,F1,G0,0,2051,60,H0
30,A1,176992,B1,9,C1,D12,E1,F1,G0,0,0,50,H0
55,A0,202652,B7,13,C0,D8,E2,F1,G1,0,0,35,H0
38,A0,52187,B7,13,C1,D10,E1,F1,G0,15024,0,50,H0
28,A0,349751,B7,13,C0,D8,E2,F0,G0,2174,0,50,H0
60,A0,209844,B3,10,C3,D7,E5,F1,G1,0,0,40,H0
54,A0,333301,B4,6,C1,D4,E1,F0,G0,0,0,40,H0
27,A6,214974,B1,9,C1,D6,E1,F1,G0,0,0,60,H0
44,A0,98779,B3,10,C1,D6,E1,F1,G0,5178,0,40,H0
52,A0,165001,B1,9,C1,D12,E1,F1,G0,0,0,60,H0
18,A0,78528,B0,7,C0,D4,E0,F1,G0,0,0,20,H0
55,A0,353881,B6,4,C1,D12,E1,F1,G0,0,0,50,H0
35,A0,251396,B7,13,C1,D5,E1,F1,G0,0,0,50,H0
37,A0,178100,B7,13,C3,D8,E2,F1,G1,0,0,40,H0
22,A0,416165,B3,10,C0,D7,E0,F1,G1,0,0,40,H0
45,A0,177536,B7,13,C1,D8,E1,F1,G0,0,0,45,H21
37,A3,191342,B1,9,C1,D6,E1,F2,G0,0,0,60,H8
51,A0,217480,B3,10,C4,D7,E2,F0,G0,8614,0,40,H0
32,A5,33945,B7,13,C1,D1,E1,F1,G0,0,0,40,H0
51,A0,144284,B7,13,C1,D5,E1,F1,G0,0,0,40,H0
54,A0,53833,B7,13,C1,D10,E1,F1,G0,0,0,50,H0
21,A0,151158,B3,10,C0,D5,E2,F1,G1,0,0,25,H0
32,A0,242323,B3,10,C0,D7,E0,F1,G1,0,0,40,H0
31,A5,195181,B8,14,C1,D5,E1,F1,G0,0,0,35,H0
73,?,145748,B1,9,C1,?,E1,F1,G0,0,0,8,H0
26,A0,341672,B3,10,C0,D7,E5,F2,G0,0,0,60,H17
73,A0,113446,B10,3,C1,D8,E1,F1,G0,0,0,54,H0
25,A3,121285,B7,13,C0,D10,E2,F1,G1,0,0,40,H0
55,A0,139834,B7,13,C1,D5,E1,F1,G0,0,0,40,H0
29,A0,118478,B3,10,C1,D7,E4,F1,G1,7298,0,50,H0
44,A0,201734,B1,9,C1,D6,E1,F1,G0,0,0,45,H0
41,A0,198196,B8,14,C1,D8,E1,F1,G0,0,0,45,H0
26,A0,141876,B11,11,C1,D10,E1,F1,G0,3103,0,45,H0
23,A0,325179,B1,9,C1,D10,E1,F1,G0,0,0,40,H0
37,A3,143774,B7,13,C1,D5,E4,F1,G1,0,0,40,H7
23,A0,152328,B7,13,C0,D5,E0,F1,G0,13550,0,50,H0
44,A0,180599,B1,9,C0,D6,E0,F1,G0,0,0,40,H0
36,A0,300333,B0,7,C1,D8,E1,F1,G0,0,0,40,H22
26,A0,29515,B1,9,C3,D8,E0,F1,G0,0,0,40,H0
31,A0,188246,B3,10,C1,D13,E1,F1,G0,0,0,40,H0
50,A1,105788,B1,9,C4,D8,E3,F0,G1,6497,0,35,H0
49,A0,132576,B7,13,C1,D8,E1,F1,G0,0,0,50,H0
38,A0,93140,B1,9,C4,D0,E3,F0,G1,0,0,28,H0
50,A6,155965,B3,10,C1,D10,E1,F1,G0,0,0,55,H0
51,A6,335902,B3,10,C1,D6,E1,F1,G0,0,1672,55,H0
54,A0,174806,B1,9,C1,D0,E4,F1,G1,0,0,40,H0
31,A0,43607,B7,13,C2,D7,E3,F1,G0,0,0,60,H0
67,A5,168224,B7,13,C1,D8,E1,F1,G0,0,0,40,H0
30,A0,101562,B1,9,C0,D7,E2,F1,G1,0,0,40,H0
32,A1,267859,B3,10,C1,D2,E1,F1,G0,0,0,50,H22
29,A0,293073,B5,15,C1,D5,E1,F1,G0,7298,0,48,H0
18,A0,366154,B1,9,C0,D4,E2,F1,G0,0,0,30,H0
45,A0,323798,B7,13,C1,D8,E1,F1,G0,7298,0,53,H0
21,A0,200318,B2,12,C0,D10,E2,F1,G1,0,0,35,H0
43,A0,203554,B7,13,C1,D8,E1,F1,G0,0,1902,50,H0
33,A6,291333,B7,13,C1,D8,E1,F1,G0,7298,0,45,H0
42,A0,173888,B1,9,C5,D7,E2,F1,G0,0,0,52,H0
41,A5,253250,B7,13,C1,D8,E1,F1,G0,7298,0,40,H0
71,?,113445,B10,3,C1,?,E1,F1,G0,0,0,10,H0
54,A4,201127,B8,14,C3,D8,E2,F1,G0,0,0,42,H0
24,A0,403107,B10,3,C0,D13,E5,F1,G0,0,0,40,H4
57,A4,223892,B7,13,C1,D8,E4,F1,G1,0,0,40,H0
58,A5,191318,B8,14,C1,D8,E1,F1,G0,15024,0,40,H0
32,A0,394708,B1,9,C0,D4,E3,F0,G0,0,0,40,H0
51,A0,190678,B1,9,C3,D5,E3,F0,G1,0,0,40,?
50,A3,90525,B1,9,C1,D4,E4,F1,G1,15024,0,20,H0
51,A1,248327,B7,13,C1,D12,E1,F0,G0,0,0,40,H0
35,A4,104858,B8,14,C1,D8,E1,F1,G0,0,0,50,H0
45,A0,54038,B3,10,C1,D7,E4,F1,G1,0,1902,20,H0
24,A0,131220,B1,9,C0,D7,E0,F0,G1,0,0,40,H0
43,A0,315971,B2,12,C0,D5,E2,F1,G1,0,0,32,?
41,A0,185057,B1,9,C0,D8,E3,F1,G1,0,0,40,H0
27,A0,169557,B1,9,C3,D0,E2,F1,G0,6849,0,40,H0
47,A0,34307,B3,10,C4,D4,E2,F1,G1,0,0,35,H0
59,A1,240030,B5,15,C1,D8,E1,F1,G0,0,0,40,H0
28,A0,226089,B4,6,C0,D0,E3,F1,G1,0,0,40,H0
31,A0,208458,B1,9,C3,D10,E3,F3,G1,0,0,40,H4
48,A1,67716,B8,14,C1,D5,E1,F1,G0,7688,0,50,H0
60,A3,121076,B9,16,C3,D10,E2,F1,G0,0,0,20,H0
40,A0,231348,B1,9,C1,D6,E1,F1,G0,0,0,40,H0
42,A0,55395,B3,10,C1,D6,E1,F1,G0,0,0,52,H0
58,A3,237546,B3,10,C1,D8,E1,F1,G0,0,0,70,H0
52,A0,305090,B3,10,C4,D10,E5,F1,G1,0,0,55,H0
24,A0,321435,B7,13,C1,D1,E1,F1,G0,0,0,35,H0
41,A0,191547,B8,14,C1,D8,E1,F1,G0,99999,0,55,H0
56,A0,225927,B12,5,C1,D6,E1,F1,G0,2580,0,40,H0
44,A1,159449,B3,10,C1,D2,E1,F1,G0,0,0,80,H0
54,A0,387540,B8,14,C1,D5,E1,F1,G0,0,0,45,H0
24,A0,314819,B3,10,C0,D6,E2,F1,G0,2174,0,40,H0
40,A0,34722,B7,13,C1,D8,E1,F1,G0,0,0,50,H0
43,A5,125831,B7,13,C0,D5,E0,F1,G0,99999,0,60,H0
20,?,239805,B3,10,C0,?,E2,F1,G0,0,0,16,H0
41,A3,264663,B0,7,C3,D4,E2,F1,G1,0,0,40,H0
32,A0,294121,B11,11,C3,D7,E2,F1,G1,0,0,40,H0
31,A0,83912,B7,13,C1,D7,E4,F1,G1,0,0,25,H4
50,A5,137815,B7,13,C1,D6,E1,F1,G0,0,0,40,H0
62,A6,153891,B11,11,C1,D8,E1,F1,G0,3137,0,40,H0
24,A0,83774,B1,9,C1,D4,E1,F1,G0,2885,0,45,H0
58,A0,199067,B7,13,C3,D8,E2,F1,G0,0,0,65,H0
44,A6,57233,B3,10,C1,D6,E1,F1,G0,0,0,40,H0
37,A6,132879,B3,10,C1,D12,E1,F1,G0,0,0,50,H0
65,A3,72776,B6,4,C0,D1,E2,F1,G0,2964,0,40,H0
33,A0,54318,B1,9,C1,D6,E1,F1,G0,0,0,40,H0
56,A3,174564,B8,14,C1,D5,E1,F1,G0,0,0,60,H0
35,A0,179579,B8,14,C1,D8,E1,F1,G0,0,1977,48,H0
56,A0,187355,B3,10,C3,D10,E3,F1,G1,0,0,40,H0
53,A6,94214,B5,15,C1,D5,E1,F2,G0,7298,0,50,H9
20,?,281668,B3,10,C0,?,E5,F0,G1,0,0,40,H0
42,A0,187322,B4,6,C1,D10,E1,F1,G0,0,0,45,H0
38,A5,116975,B3,10,C1,D2,E1,F1,G0,0,1887,50,H0
20,A3,190968,B6,4,C0,D6,E0,F1,G0,0,0,20,H0
28,A1,190911,B3,10,C1,D2,E1,F1,G0,0,0,40,H0
51,A0,85382,B1,9,C1,D6,E1,F1,G0,0,0,55,H0
41,A1,129793,B1,9,C0,D4,E0,F1,G0,0,0,30,H0
37,A1,270181,B2,12,C5,D4,E3,F0,G1,0,0,50,H0
23,A0,243723,B1,9,C1,D4,E4,F1,G1,0,0,40,H0
40,A0,111336,B1,9,C3,D0,E3,F0,G1,0,0,28,H0
30,A3,100252,B1,9,C1,D0,E0,F2,G0,0,0,60,H14
41,A5,186990,B5,15,C2,D5,E2,F3,G1,0,0,52,H0
37,A5,241633,B7,13,C1,D7,E4,F0,G1,0,0,45,H0
41,A4,46366,B7,13,C1,D8,E4,F0,G1,0,0,50,H0
23,A0,32732,B3,10,C0,D10,E2,F1,G0,0,0,50,H0
34,A0,361978,B1,9,C3,D6,E3,F0,G1,1471,0,40,H0
25,A5,77661,B7,13,C0,D8,E2,F1,G1,0,2444,40,H0
44,A6,60087,B1,9,C1,D6,E1,F1,G0,0,0,45,H0
48,A5,224752,B1,9,C1,D7,E4,F1,G1,0,0,40,H0
36,A0,102568,B7,13,C0,D5,E2,F1,G1,0,0,40,H0
19,A0,192162,B1,9,C0,D5,E2,F1,G1,0,0,40,H0
56,A5,133728,B3,10,C1,D8,E1,F1,G0,0,0,35,H0
30,A0,127875,B0,7,C0,D10,E3,F1,G1,0,0,8,H0
37,A0,265144,B7,13,C1,D8,E1,F1,G0,0,0,50,H0
62,?,103575,B1,9,C1,?,E1,F1,G0,5178,0,40,H0
37,A0,169469,B3,10,C1,D6,E1,F1,G0,0,0,40,H0
36,A0,111545,B7,13,C1,D5,E1,F1,G0,0,1902,40,H0
54,A0,307973,B1,9,C1,D13,E1,F1,G0,0,0,40,H0
45,A1,211666,B9,16,C0,D5,E2,F1,G1,0,0,40,H0
39,A5,112812,B1,9,C1,D2,E5,F1,G1,0,0,40,H0
46,A5,54260,B7,13,C1,D5,E1,F1,G0,0,0,10,H0
41,A5,34895,B7,13,C0,D9,E2,F1,G1,0,0,43,H0
44,A0,166740,B11,11,C1,D9,E1,F1,G0,0,0,45,H0
34,A1,191957,B7,13,C1,D6,E1,F0,G0,0,0,45,H0
27,A1,157449,B1,9,C1,D9,E1,F1,G0,0,0,50,H0
67,A0,53874,B13,8,C1,D0,E1,F0,G0,0,0,40,H22
46,A0,185870,B7,13,C1,D10,E1,F1,G0,0,1902,40,H0
44,A5,165745,B1,9,C3,D7,E3,F1,G1,0,0,38,H0
